2,0.05 0.21341463414634146 0.0 0.5064194008559201 0.8576774455969086 
0,0.4 0.030945121951219512 0.0 0.09001426533523536 0.7389465121008745 
0,0.5 0.19455792682926829 0.3333333333333333 0.08074179743223965 0.8083790929428513 
2,0.0 0.21341463414634146 0.1111111111111111 0.00912981455064194 0.7198291641244661 
0,0.0 0.0 0.0 0.21654778887303847 0.7750254220052877 
0,0.35 0.36585365853658536 0.0 0.10656205420827389 0.7436648362822859 
0,0.25 0.001524390243902439 0.0 0.0 0.7096196868008948 
0,0.0 0.042682926829268296 0.2222222222222222 0.2951497860199715 0.8394956274150905 
0,0.2 0.036585365853658534 0.0 0.09044222539229671 0.7390685377262558 
2,0.05 0.6707317073170732 0.1111111111111111 0.017118402282453635 0.7387024608501118 
0,0.2 0.01895625 0.0 0.015977175463623396 0.7178360789099043 
0,0.2 0.012195121951219513 0.0 0.0 0.7125076266015863 
1,0.0 0.06097560975609756 0.0 0.021540656205420828 0.7194224120398617 
0,0.0 0.07164634146341463 0.1111111111111111 0.008416547788873038 0.7355297945901972 
2,0.75 0.18292682926829268 0.0 0.17175463623395149 0.7622534065487085 
2,0.35 0.0 0.0 0.1360912981455064 0.7520846044335977 
0,0.0 0.05594512195121951 0.3333333333333333 0.06918687589158344 0.7434207850315233 
2,0.0 0.01524390243902439 0.0 0.11212553495007131 0.7452511694122432 
1,0.6 0.13109756097560976 0.0 0.05563480741797432 0.7291437868619076 
0,0.75 0.19207317073170732 0.4444444444444444 0.13437945791726102 0.8019117347976408 
1,0.45 0.0035688719512195124 0.0 0.1346647646219686 0.7516778523489933 
1,0.0 0.0006097560975609756 0.0 0.0001426533523537803 0.7133211307707952 
0,0.0 0.08384146341463415 0.1111111111111111 0.03651925820256776 0.7328859060402684 
1,0.9 0.07621951219512195 0.0 0.21711840228245363 0.7751881228391295 
0,0.15 0.36585365853658536 0.0 0.24365192582025674 0.7827537116127721 
0,0.05 0.008292682926829269 0.0 0.22553495007132665 0.7775879601382957 
0,0.0 0.0 0.0 0.14693295292439373 0.7551759202765914 
2,0.0 0.007621951219512195 0.0 0.650641940085592 0.8988000813504169 
0,0.5 0.5912526524390244 0.7777777777777778 0.056490727532097 0.8189546471425666 
0,0.5 0.6380792682926829 0.5555555555555556 0.19186875891583452 0.822656091112467 
2,0.45 0.3353658536585366 0.1111111111111111 0.08345221112696148 0.75505389465121 
0,0.0 0.34146341463414637 0.1111111111111111 0.1476462196861626 0.7702257474069554 
0,0.05 0.005030487804878049 0.0 0.04465049928673324 0.7260117958104535 
0,0.0 0.0 0.0 0.0 0.705592841163311 
2,0.3 0.573170731707317 0.0 0.370756062767475 0.818995322351027 
2,0.55 0.5564024390243902 0.1111111111111111 0.2048502139800285 0.7827943868212324 
1,0.0 0.00058875 0.0 0.03537803138373751 0.7233679072605247 
0,0.1 0.051829268292682924 0.0 0.030242510699001423 0.7219035997559488 
0,0.0 0.36585365853658536 0.1111111111111111 0.16990014265335232 0.7788488916005695 
0,0.0 0.27439024390243905 0.0 0.20841654778887303 0.7727069351230426 
2,0.0 0.005640243902439024 0.0 0.05663338088445079 0.7294285133211308 
0,0.0 0.0 0.0 0.015977175463623396 0.7178360789099043 
0,0.1 0.06097560975609756 0.1111111111111111 0.11369472182596291 0.7623754321740899 
0,0.3 0.6097560975609756 0.0 0.36291012838801706 0.8167581858857026 
0,0.0 0.0 0.0 0.31255349500713264 0.8023998372991662 
0,0.25 0.0 0.0 0.04094151212553495 0.724954240390482 
1,0.15 0.8273932926829268 0.5555555555555556 0.31469329529243933 0.8383973967866585 
0,0.0 0.0 0.0 0.0 0.7132804555623348 
0,0.55 0.47560975609756095 0.0 0.36747503566333806 0.8180597925564368 
0,0.45 0.0004573170731707317 0.0 0.0 0.7132804555623348 
2,0.0 0.06859756097560976 0.0 0.02467902995720399 0.7203172666259915 
2,0.0 0.018514024390243904 0.1111111111111111 0.08873038516405135 0.739271913768558 
1,0.1 0.04573170731707317 0.0 0.15620542082738945 0.7578198088265202 
2,0.0 0.046890243902439024 0.1111111111111111 0.08901569186875892 0.7429733577384584 
1,0.0 0.010670731707317074 0.0 0.0 0.7132804555623348 
0,0.6 0.0 0.0 0.3510699001426533 0.8133821435834859 
0,0.4 0.2850609756097561 0.1111111111111111 0.41241084165477887 0.8666259914582062 
2,0.8 0.09146341463414634 0.0 0.04251069900142653 0.7254016676835469 
0,0.0 0.05304878048780488 0.0 0.0027104136947218257 0.7140532845230833 
0,0.95 0.022926829268292682 0.1111111111111111 0.0007132667617689015 0.7669310555216595 
0,0.0 0.0007621951219512195 0.0 0.004422253922967189 0.7145413870246085 
1,0.1 0.0003048780487804878 0.0 0.018402282453637658 0.718527557453732 
0,0.0 0.0701219512195122 0.0 0.08159771754636233 0.7365466748017083 
2,0.45 0.04573170731707317 0.0 0.04051355206847361 0.7248322147651007 
1,0.05 0.18292682926829268 0.0 0.275320970042796 0.7917836078909904 
0,0.0 0.09032713414634147 0.0 0.12111269614835947 0.7478137075452512 
0,0.6 0.18292682926829268 0.0 0.538944365192582 0.8669513931258898 
1,0.8 0.03048780487804878 0.0 0.0 0.7132804555623348 
1,0.0 0.0 0.1111111111111111 0.039514978601997146 0.7354077689648159 
0,0.05 0.1173780487804878 0.0 0.3275320970042796 0.8066707341875127 
0,0.0 0.0 0.0 0.5206847360912981 0.861744966442953 
0,0.4 0.04573170731707317 0.0 0.04764621968616262 0.7268659751881228 
0,0.0 0.01524390243902439 0.0 0.05206847360912981 0.7281269066503966 
0,0.95 0.01524390243902439 0.0 0.08202567760342368 0.7366687004270897 
0,0.3 0.5193756097560975 0.1111111111111111 0.32938659058487874 0.8475493186902583 
0,0.3 0.36585365853658536 0.0 0.3796005706134094 0.8215171852755745 
0,0.0 0.0 0.0 0.0 0.7046573113687207 
1,0.0 0.0 0.0 0.0 0.7132804555623348 
1,0.05 0.0 0.0 0.1362339514978602 0.7521252796420581 
0,0.0 0.0019754573170731706 0.0 0.012838801711840226 0.7169412243237746 
1,0.0 0.0 0.0 0.004136947218259629 0.7144600366076876 
2,0.0 0.7926831097560976 0.2222222222222222 0.24350927246790297 0.8048810250152532 
1,0.45 0.0 0.0 0.03223965763195435 0.7224730526743949 
1,0.2 0.0 0.0 0.09144079885877318 0.739353264185479 
0,0.8 0.1524390243902439 0.0 0.04336661911554921 0.7256457189343095 
2,0.25 0.03048780487804878 0.0 0.00042796005706134086 0.7134024811877161 
1,0.0 0.0 0.0 0.0 0.7129957291031117 
1,0.1 0.009298780487804878 0.0 0.0 0.7132804555623348 
0,0.3 0.2281717987804878 0.2222222222222222 0.008273894436519259 0.7389465121008745 
2,0.2 0.7621951219512195 0.0 0.016262482168330955 0.7179174293268253 
2,0.0 0.14329268292682926 0.0 0.2647646219686163 0.7887736424649177 
0,0.0 0.052347560975609754 0.1111111111111111 0.025677603423680452 0.748993288590604 
2,0.75 0.560499756097561 0.4444444444444444 0.10741797432239657 0.811470408785845 
2,0.0 0.4573170731707317 0.2222222222222222 0.31255349500713264 0.8321334146837502 
1,0.0 0.7774390243902439 0.2222222222222222 0.039087018544935806 0.7621313809233272 
0,0.05 0.007621951219512195 0.0 0.3922967189728958 0.8251372788285539 
0,0.6 0.010378628048780487 0.0 0.03937232524964336 0.7245068130974172 
0,0.85 0.006097560975609756 0.0 0.07089871611982881 0.7334960341671751 
0,0.45 0.03048780487804878 0.0 0.03495007132667618 0.7232458816351434 
2,0.0 0.018292682926829267 0.1111111111111111 0.0 0.736790726052471 
2,0.0 0.12195121951219512 0.0 0.011982881597717545 0.716697173073012 
1,0.25 0.09078658536585366 0.1111111111111111 0.2477888730385164 0.7851128737034777 
0,0.1 0.0 0.0 0.0 0.7008745169818995 
2,0.95 0.18414634146341463 0.0 0.3606276747503566 0.8161073825503354 
0,0.45 0.17192073170731706 0.1111111111111111 0.12139800285306704 0.820459629855603 
0,0.0 0.002134146341463415 0.0 0.0 0.7132804555623348 
0,0.0 0.29573170731707316 0.2222222222222222 0.003281027104136947 0.7660362009355297 
1,0.0 0.0003048780487804878 0.0 0.0 0.713117754728493 
2,0.0 0.008231707317073171 0.1111111111111111 0.015549215406562053 0.7251576164327842 
1,0.35 0.07621951219512195 0.0 0.07203994293865905 0.7338214358348587 
2,0.05 0.1976403963414634 0.1111111111111111 0.28188302425106987 0.8252186292454748 
2,0.0 0.625 0.3333333333333333 0.6342368045649072 0.9405328452308317 
0,0.0 0.0975609756097561 0.0 0.16690442225392296 0.7608704494610535 
0,0.05 1.0 0.3333333333333333 0.0738944365192582 0.7803538743136058 
0,0.0 0.0 0.0 0.04422253922967189 0.7258897701850722 
0,0.25 0.32971560975609754 0.3333333333333333 0.6429386590584878 0.9029489526133821 
1,0.0 0.0009451219512195122 0.0 0.004422253922967189 0.7145413870246085 
1,0.0 0.06097560975609756 0.0 0.10299572039942939 0.7426479560707748 
0,0.45 0.0 0.0 0.0 0.708806182631686 
1,0.1 0.09664634146341464 0.0 0.28587731811697575 0.7947935733170632 
0,0.0 0.021853871951219513 0.0 0.09543509272467902 0.7404921700223713 
2,0.6 0.017073201219512196 0.2222222222222222 0.004279600570613409 0.7395159650193207 
0,0.75 0.04435975609756097 0.7777777777777778 0.02325249643366619 0.7419158023184869 
0,0.0 0.25914634146341464 0.2222222222222222 0.0 0.7395973154362415 
0,0.0 0.03048780487804878 0.0 0.17631954350927245 0.7635550132194427 
2,0.0 0.011951219512195122 0.2222222222222222 0.0 0.7542810656904616 
0,0.05 0.0 0.0 0.03894436519258203 0.7243847874720358 
1,0.0 0.06315548780487805 0.2222222222222222 0.002853067047075606 0.745332519829164 
0,0.0 0.025914634146341462 0.1111111111111111 0.030242510699001423 0.7378482814724425 
0,1.0 0.0 0.2222222222222222 0.0 0.7368720764693919 
0,0.05 0.02405487804878049 0.0 0.15463623395149784 0.7573723815334553 
0,0.95 0.18597560975609756 0.0 0.24664764621968616 0.7836078909904413 
0,0.05 0.3048780487804878 0.0 0.03252496433666191 0.7225544030913158 
0,0.0 0.0 0.1111111111111111 0.11740370898716118 0.7552979459019727 
0,0.05 0.27439024390243905 0.1111111111111111 0.35477888730385165 0.9275981289404108 
0,0.8 0.006859756097560976 0.1111111111111111 0.21269614835948647 0.7750660972137482 
0,0.0 0.18292682926829268 0.0 0.321398002853067 0.8049217002237137 
1,0.5 0.045304878048780486 0.0 0.6504992867332382 0.8987594061419565 
0,0.6 0.8689024390243902 0.3333333333333333 0.0 0.7890176937156803 
1,0.55 0.004573170731707317 0.0 0.0 0.7132804555623348 
0,0.0 0.07621951219512195 0.1111111111111111 0.09543509272467902 0.7451291437868618 
0,0.0 0.37451579268292684 0.0 0.2393723252496434 0.7815334553589587 
1,0.45 0.01524390243902439 0.0 0.07218259629101284 0.7338621110433191 
2,0.25 0.12195121951219512 0.0 0.47945791726105563 0.8499898311978848 
0,0.0 0.00847829268292683 0.0 0.07004279600570612 0.7332519829164125 
2,0.6 0.7926829268292683 0.3333333333333333 0.05206847360912981 0.7612365263371974 
0,0.45 0.024390243902439025 0.0 0.15592011412268186 0.7577384584095993 
0,0.2 0.036585365853658534 0.0 0.08559201141226817 0.7376855806386008 
0,0.8 0.1524390243902439 0.0 0.0 0.7103518405531828 
0,0.6 0.07926829268292683 0.1111111111111111 0.0035663338088445075 0.714500711816148 
1,0.05 0.03201216463414634 0.0 0.06148359486447931 0.7308114704087858 
0,0.0 0.003048780487804878 0.0 0.03266761768901569 0.7225950782997763 
2,1.0 0.022865853658536585 0.0 0.18659058487874464 0.7664836282285946 
1,0.0 0.009146341463414634 0.0 0.021540656205420828 0.7194224120398617 
2,0.85 0.053353658536585365 0.1111111111111111 0.004422253922967189 0.7372788285539963 
2,0.0 0.0 0.0 0.22453637660485018 0.7773032336790726 
0,0.8 0.1524390243902439 0.0 0.021112696148359485 0.7193003864144804 
2,0.6 0.3986280487804878 0.3333333333333333 0.05292439372325249 0.8194834248525523 
0,0.0 0.012195121951219513 0.0 0.021540656205420828 0.7194224120398617 
2,0.1 0.5182926829268293 0.1111111111111111 0.043509272467902996 0.728167581858857 
2,0.9 0.5487804878048781 0.0 0.31883024251069897 0.8041895464714256 
1,0.85 0.0018292682926829267 0.0 0.15520684736091298 0.7575350823672972 
0,0.45 0.3942446036585366 0.1111111111111111 0.15235378031383737 0.7607077486272117 
2,0.45 0.35365853658536583 0.1111111111111111 0.08559201141226817 0.7513117754728492 
0,0.25 0.09146341463414634 0.1111111111111111 0.03894436519258203 0.7362619483424853 
1,0.5 0.7164634146341463 0.1111111111111111 0.17760342368045648 0.8174089892210697 
0,0.1 0.018292682926829267 0.0 0.04336661911554921 0.7256457189343095 
1,0.0 0.001524390243902439 0.0 0.0 0.7132804555623348 
0,0.95 0.05492378048780488 0.0 0.3353780313837375 0.808907870652837 
2,0.0 0.0975609756097561 0.1111111111111111 0.11241084165477888 0.745332519829164 
0,0.2 0.22865853658536586 0.1111111111111111 0.017118402282453635 0.7902786251779541 
0,0.4 0.038109756097560975 0.0 0.07403708987161198 0.7343908887533048 
2,0.0 0.053353658536585365 0.1111111111111111 0.04008559201141226 0.7556640227781167 
0,0.9 0.9207317073170732 0.1111111111111111 0.12296718972895862 0.7968680089485458 
2,0.0 0.6737804878048781 0.2222222222222222 0.03737517831669044 0.7683140126093146 
0,0.25 0.11890243902439024 0.0 0.3727532097004279 0.8195647752694731 
0,0.2 0.039634146341463415 0.0 0.0 0.7046573113687207 
0,0.0 0.0375 0.1111111111111111 0.022111269614835945 0.729550538946512 
2,0.0 0.21341463414634146 0.0 0.6181169757489301 0.8895261338214357 
0,0.05 0.01600609756097561 0.0 0.013694721825962907 0.7171852755745374 
0,0.0 0.0350609756097561 0.1111111111111111 0.034807417974322394 0.7271507016473459 
0,0.45 0.19054878048780488 0.1111111111111111 0.029386590584878743 0.7313402481187715 
2,0.0 0.20426829268292682 0.1111111111111111 0.20228245363766045 0.8003254016676836 
0,0.0 0.5914634146341463 0.1111111111111111 0.35320970042796 0.839821029082774 
0,0.0 0.29115853658536583 0.0 0.5099857346647646 0.8586943258084198 
0,0.0 0.053353658536585365 0.0 0.004136947218259629 0.7144600366076876 
2,0.0 0.43902439024390244 0.4444444444444444 0.026248216833095576 0.7631075859263778 
0,0.7 0.4573170731707317 0.0 0.3924393723252496 0.8251779540370144 
1,0.0 0.06097560975609756 0.0 0.0 0.7132804555623348 
0,0.0 0.17530487804878048 0.2222222222222222 0.08701854493580599 0.7828350620296929 
0,0.35 0.39634146341463417 0.0 0.0 0.7015253203172666 
0,0.0 0.09146341463414634 0.0 0.13452211126961483 0.7516371771405328 
1,0.8 0.06097560975609756 0.0 0.2671897289586305 0.7894651210087451 
0,0.0 0.05137195121951219 0.1111111111111111 0.058059914407988585 0.7541997152735408 
1,0.3 0.5182926829268293 0.1111111111111111 0.22339514978601996 0.7995525727069351 
2,0.0 0.015557743902439025 0.0 0.0019971469329529245 0.713849908480781 
1,0.0 0.007276219512195122 0.1111111111111111 0.0 0.7181614805775879 
0,0.75 0.0018292682926829267 0.0 0.0 0.7132804555623348 
2,0.0 0.0 0.0 0.030385164051355208 0.7219442749644092 
0,0.6 0.0 0.0 0.02781740370898716 0.7212121212121212 
1,0.75 0.10670731707317073 0.1111111111111111 0.0 0.7254423428920074 
2,0.0 0.01039530487804878 0.0 0.0 0.7093349603416718 
0,0.5 0.4573170731707317 0.0 0.8205420827389444 0.947244254626805 
2,0.9 0.23958756097560976 0.2222222222222222 0.010413694721825963 0.7716900549115313 
0,0.0 0.0007629573170731708 0.0 0.13780313837375177 0.752572706935123 
0,0.0 0.009146341463414634 0.0 0.9479315263908702 0.9835672157819809 
2,0.75 0.3466463414634146 0.0 0.1810271041369472 0.7648972950986374 
0,0.0 0.1524390243902439 0.0 0.5731811697574892 0.8767134431563962 
2,0.15 0.13109756097560976 0.1111111111111111 0.039087018544935806 0.7368720764693919 
1,0.0 0.006097560975609756 0.0 0.05263908701854493 0.7282896074842383 
2,0.45 0.29329268292682925 0.0 0.3620542082738944 0.81651413463494 
2,0.35 0.5487804878048781 0.0 0.17917261055634806 0.7643685173886515 
1,0.0 0.0006097560975609756 0.0 0.0 0.7132804555623348 
2,0.15 0.09146341463414634 0.0 0.23694721825962906 0.7808419768151311 
0,0.8 0.0 0.0 0.08673323823109842 0.7380109823062843 
0,0.0 0.0014826829268292682 0.0 0.0 0.6998983119788489 
1,0.5 0.6826866158536585 0.1111111111111111 0.24165477888730386 0.7836485661989018 
2,0.05 0.6798780487804879 0.1111111111111111 0.13152639087018544 0.7593654667480171 
1,0.0 0.4605792682926829 0.1111111111111111 0.0 0.7326825299979661 
0,0.0 0.00016158536585365854 0.0 0.010841654778887303 0.7163717714053284 
2,0.3 0.06280487804878049 0.0 0.7099857346647646 0.9157209680699614 
1,0.1 0.19817073170731708 0.1111111111111111 0.049215406562054205 0.7503762456782591 
2,0.25 0.17301829268292682 0.3333333333333333 0.030242510699001423 0.7714460036607688 
1,0.5 0.07673780487804878 0.1111111111111111 0.09343794579172611 0.7632296115517592 
1,1.0 0.7317073170731707 0.0 0.29643366619115546 0.797803538743136 
0,0.6 0.003048780487804878 0.0 0.011412268188302424 0.7165344722391702 
0,1.0 0.12841829268292682 0.0 0.13951497860199713 0.7530608094366484 
0,0.0 0.012195121951219513 0.1111111111111111 0.0 0.7132804555623348 
2,0.75 0.39634146341463417 0.0 0.23281027104136948 0.7796623957697782 
2,0.0 0.042682926829268296 0.1111111111111111 0.0 0.7356111450071181 
0,0.0 0.42922756097560977 0.2222222222222222 0.0 0.7685987390685377 
0,0.35 0.1524390243902439 0.0 0.18216833095577745 0.7652226967663209 
2,0.0 0.04758204268292683 0.0 0.051497860199714696 0.7279642058165549 
0,0.0 0.001524390243902439 0.0 0.06148359486447931 0.7308114704087858 
0,0.55 0.0701219512195122 0.0 0.09500713266761769 0.74037014439699 
0,0.1 0.21341463414634146 0.0 0.0 0.6748830587756762 
0,0.45 0.0 0.2222222222222222 0.03651925820256776 0.7671751067724222 
1,0.0 0.036585365853658534 0.0 0.07689015691868759 0.7352043929225137 
2,0.25 0.09146341463414634 0.0 0.14607703281027104 0.7549318690258288 
2,0.0 0.18597560975609756 0.1111111111111111 0.10984308131241083 0.7992678462477121 
0,0.0 0.36585365853658536 0.3333333333333333 0.01911554921540656 0.7904006508033353 
0,0.05 0.06707317073170732 0.2222222222222222 0.06333808844507846 0.7406955460646736 
0,0.05 0.04573170731707317 0.0 0.20342368045649073 0.7712833028269269 
0,0.0 0.9237804878048781 0.3333333333333333 0.3991440798858773 0.8974577994712222 
0,0.45 0.35823170731707316 0.0 0.2724679029957204 0.7909701037217816 
2,0.05 0.054878048780487805 0.0 0.0955777460770328 0.7405328452308317 
2,0.0 0.057926829268292686 0.0 0.017118402282453635 0.7181614805775879 
0,0.7 0.7621951219512195 0.0 0.1570613409415121 0.7580638600772829 
0,0.3 0.3048780487804878 0.0 0.0 0.7118974984746796 
1,1.0 0.021341463414634148 0.1111111111111111 0.011697574893009984 0.727435428106569 
2,0.25 0.028963414634146343 0.0 0.051497860199714696 0.7279642058165549 
0,0.0 0.0006097560975609756 0.0 0.0 0.7132804555623348 
0,0.05 0.05030487804878049 0.3333333333333333 0.446077032810271 0.934228187919463 
0,0.25 0.2804223780487805 0.1111111111111111 0.25335235378031384 0.7903599755948749 
0,0.05 0.1722560975609756 0.5555555555555556 0.060912981455064186 0.7710799267846248 
2,0.0 0.13689024390243903 0.0 0.05977175463623395 0.7303233679072605 
0,0.0 0.4038294207317073 0.7777777777777778 0.2894436519258202 0.8507219849501729 
0,0.0 0.16463414634146342 0.2222222222222222 0.17061340941512124 0.8091112466951392 
1,0.25 0.0 0.0 0.17617689015691868 0.7635143380109823 
0,0.7 0.12322256097560975 0.1111111111111111 0.3794579172610556 0.8322961155175921 
1,0.05 0.0 0.0 0.8047075606276747 0.9427293064876958 
0,0.05 0.010670731707317074 0.1111111111111111 0.0 0.7229204799674598 
0,0.55 0.06097560975609756 0.1111111111111111 0.0 0.730364043115721 
0,0.75 0.1727469512195122 0.0 0.09657631954350927 0.7408175716900549 
0,0.25 0.03048780487804878 0.1111111111111111 0.03138373751783167 0.7369127516778523 
0,0.5 0.07141768292682926 0.1111111111111111 0.06890156918687589 0.7664836282285946 
2,0.8 0.35748780487804876 0.1111111111111111 0.1767475035663338 0.7885702664226154 
0,0.05 0.06097560975609756 0.0 0.3912981455064194 0.8248525523693309 
0,0.5 0.1893644512195122 0.1111111111111111 0.1303851640513552 0.7632702867602197 
0,0.1 0.0 0.0 0.0 0.7132804555623348 
0,0.0 0.4725609756097561 0.1111111111111111 0.10656205420827389 0.7699003457392718 
2,0.5 0.1527439024390244 0.2222222222222222 0.3805991440798858 0.8298556030099654 
0,0.8 0.0353030487804878 0.0 0.14308131241084165 0.7540776896481595 
0,0.05 0.01524390243902439 0.0 0.04265335235378031 0.7254423428920074 
1,0.0 0.007621951219512195 0.0 0.0 0.7132804555623348 
1,0.0 0.03048780487804878 0.0 0.08559201141226817 0.7376855806386008 
0,0.75 0.17378048780487804 0.1111111111111111 0.004422253922967189 0.7368314012609315 
2,0.9 0.9426829268292682 0.1111111111111111 0.2921540656205421 0.8093959731543624 
0,0.1 0.0003048780487804878 0.0 0.017403708987161197 0.7182428309945089 
2,0.6 0.03048780487804878 0.0 0.2128388017118402 0.7739678665853162 
0,0.0 0.0 0.0 0.0 0.7033963799064471 
0,0.35 0.35060975609756095 0.0 1.0 0.9984136668700428 
0,0.05 0.40525387195121954 0.1111111111111111 0.11241084165477888 0.7509050233882448 
2,0.85 0.6798780487804879 0.1111111111111111 0.24807417974322396 0.7956070774862721 
0,0.0 0.22865853658536586 0.4444444444444444 0.021255349500713266 0.73853976001627 
2,0.0 0.3902439024390244 0.2222222222222222 0.0 0.7531828350620297 
0,0.0 0.00426829268292683 0.0 0.13894436519258202 0.7528981086028066 
0,1.0 0.0 0.1111111111111111 0.024821683309557772 0.7308521456172463 
0,0.0 0.19054878048780488 0.1111111111111111 0.0 0.7304453935326418 
2,0.05 0.1524390243902439 0.0 0.0 0.7069351230425056 
2,0.0 0.13109756097560976 0.3333333333333333 0.00456490727532097 0.7409395973154361 
0,0.0 0.5853658536585366 0.2222222222222222 0.008701854493580598 0.750823672971324 
2,0.05 0.0 0.0 0.08502139800285306 0.737522879804759 
0,0.05 0.05213414634146341 0.1111111111111111 0.016975748930099857 0.7433801098230628 
2,0.0 0.13414634146341464 0.1111111111111111 0.45577746077032805 0.8852959121415497 
0,0.6 0.06097560975609756 0.1111111111111111 0.03894436519258203 0.7443969900345738 
1,0.35 0.028353658536585367 0.0 0.3340941512125535 0.8085417937766931 
0,0.45 0.47301829268292683 0.1111111111111111 0.05663338088445079 0.7352857433394346 
2,0.0 0.0 0.0 0.01326676176890157 0.7170632499491559 
2,0.05 0.39634076219512193 0.1111111111111111 0.11069900142653352 0.7741712426276185 
0,0.45 0.0 0.0 0.0 0.7096196868008948 
1,0.05 0.010105640243902439 0.0 0.33580599144079887 0.8090298962782184 
0,0.1 0.007621951219512195 0.0 0.030670470756062766 0.72202562538133 
1,0.0 0.005363292682926829 0.0 0.04536376604850213 0.7262151718527557 
1,0.85 0.0 0.0 0.039229671897289584 0.7244661378889566 
2,0.2 0.4603658536585366 0.0 0.12553495007132667 0.7490746390075249 
0,0.0 0.06097560975609756 0.1111111111111111 0.06490727532097004 0.774862721171446 
1,0.0 0.0020192073170731705 0.0 0.0 0.7132804555623348 
1,0.1 0.0009146341463414634 0.0 0.0 0.7132804555623348 
0,0.35 0.027591463414634147 0.0 0.05663338088445079 0.7294285133211308 
1,0.0 0.03673155487804878 0.2222222222222222 0.0055634807417974325 0.7305674191580231 
0,0.0 0.011829146341463415 0.0 0.05663338088445079 0.7294285133211308 
1,0.5 0.003048780487804878 0.0 0.23880171184022822 0.781370754525117 
0,0.0 0.12195121951219512 0.1111111111111111 0.021540656205420828 0.7362619483424853 
0,0.05 0.24390243902439024 0.1111111111111111 0.6161198288159772 0.9360992475086435 
1,0.65 0.0007621951219512195 0.0 0.026248216833095576 0.7207646939190563 
0,0.0 0.002657560975609756 0.0 0.0 0.7132804555623348 
2,0.0 0.023148170731707315 0.1111111111111111 0.1607703281027104 0.7722188326215171 
2,0.05 0.1652439024390244 0.1111111111111111 0.1181169757489301 0.776977832011389 
2,1.0 0.0 0.0 0.35178316690442224 0.8135855196257881 
0,0.6 0.10676829268292683 0.1111111111111111 0.02339514978601997 0.7534675615212528 
0,0.25 0.21341463414634146 0.0 0.2952924393723252 0.7974781370754526 
2,0.1 0.0 0.0 0.030242510699001423 0.7219035997559488 
0,0.5 0.18963414634146342 0.1111111111111111 0.08673323823109842 0.7559080740288794 
0,0.0 0.006859756097560976 0.0 0.0 0.7132804555623348 
2,0.0 0.052591463414634144 0.1111111111111111 0.03580599144079885 0.7314215985356924 
2,0.2 0.2896341463414634 0.1111111111111111 0.04764621968616262 0.7544844417327639 
0,0.0 0.006097560975609756 0.1111111111111111 0.007275320970042796 0.7176733780760626 
